Review,Created Time,Sender ID,Message,Message ID,Type,Channel URL,File URL,Sender Type,Case Number,Category
-,2024-11-25T14:04:53.433-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4031468060,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-11-25/SELCVw4.jpg,user,CASE_0011,Shipment_Update_Carrier
-,2024-11-25T14:05:06.149-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Please change this order to shipping. She is not local, it has not been shipped yet",4031468815,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0011,Shipment_Update_Carrier
-,2024-11-25T14:29:39.429-08:00,psops000_U9_tKva,Done!,4031542484,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0011,Shipment_Update_Carrier
+,2024-11-25T14:30:28.322-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4031544669,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-11-25/UIwTCYb.jpg,user,CASE_0011,Shipment_Update_Carrier
-,2024-11-25T14:30:36.544-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please change this to shipping also. Hasn’t shipped yet,4031545019,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0011,Shipment_Update_Carrier
-,2024-11-25T14:37:34.802-08:00,psops000_U9_tKva,What is the tracking number?,4031563910,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0011,Shipment_Update_Carrier
-,2024-11-25T14:40:53.037-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"It doesn’t need a tracking number, I haven’t shipped it yet. It just needs to be changed from local to ship",4031572601,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0011,Shipment_Update_Carrier
-,2024-11-25T14:47:49.131-08:00,psops000_U9_tKva,Done!,4031590662,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0011,Shipment_Update_Carrier
-,2024-11-25T14:48:35.208-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Thank you,4031592558,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0011,Shipment_Update_Carrier
+,2024-11-25T14:50:25.135-08:00,psops000_U9_tKva,You're welcome,4031597177,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0011,Shipment_Update_Carrier
+,2024-11-27T12:06:25.036-08:00,psops000_U9_tKva,Hi there! The buyer of this order mentioned they picked it up locally 9741-742904-6357. Do you need assistance refunding the shipping fee?,4036719633,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0012,Shipment_Shipment_Local_Pickup
+,2024-12-02T14:18:01.052-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4046799471,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-12-2/cMxKmXK.jpg,user,CASE_0012,Shipment_Shipment_Local_Pickup
+,2024-12-02T14:18:24.331-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"This order needs to be moved to “ready to ship”. They marked local, they are shipping. We have not shipped the items yet.",4046801301,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0012,Shipment_Shipment_Local_Pickup
+,2024-12-02T14:31:56.288-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please -Kaitlyn,4046845113,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0012,Shipment_Shipment_Local_Pickup
+,2024-12-02T14:35:04.731-08:00,psops000_U9_tKva,"Sure, we've just changed it, are you able to see it?",4046854559,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0012,Shipment_Shipment_Local_Pickup
-,2024-12-02T14:36:29.877-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Yes, thank tou",4046858801,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0012,Shipment_Shipment_Local_Pickup
-,2024-12-02T14:37:03.345-08:00,psops000_U9_tKva,You're welcome.,4046860470,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0012,Shipment_Shipment_Local_Pickup
-,2024-12-05T06:13:18.357-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4054392800,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-12-5/n74YUY5.jpg,user,,
-,2024-12-05T06:13:37.576-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please cancel this order. Customer decided to cancel after label was created. I can’t cancel it.,4054393744,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0013,Order_Order_Cancel
+,2024-12-05T06:41:03.538-08:00,psops000_U9_tKva,All done!,4054471362,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0013,Order_Order_Cancel
+,2024-12-05T06:46:21.518-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Can you please take the label created off? It will never come off of my report,4054487820,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0013,Order_Order_Cancel
+,2024-12-05T07:10:03.285-08:00,psops000_U9_tKva,Will it be for this order only?,4054569226,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0013,Order_Order_Cancel
+,2024-12-05T07:24:33.783-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Nvm I took care of it,4054618395,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0013,Order_Order_Cancel
+,2024-12-05T07:25:02.667-08:00,psops000_U9_tKva,"Should you need any further assistance, pleaselet us know.",4054619799,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0013,Order_Order_Cancel
+,2024-12-06T22:52:41.332-08:00,psops000_U9_tKva,"Hello, the winner Bernie failed to create the giveaway order due to a payment failure issue. Will you please manually create a giveaway order that with the shipping fee to allow them to re-make payment for it? Below is the picture of the giveaway listing that they won.",4059672872,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0014,Order_Giveaway
+,2024-12-06T22:52:51.134-08:00,psops000_U9_tKva,,4059672981,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-12-07/aHkxj5m.jpeg,customer_service,CASE_0014,Order_Giveaway
+,2024-12-09T09:07:55.671-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,We handled it with customer. Thank you.,4063876928,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0014,Order_Giveaway
+,2024-12-09T09:19:45.249-08:00,psops000_U9_tKva,"I see, you're welcome.",4063923874,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0014,Order_Giveaway
-,2024-12-15T16:44:01.643-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4079859107,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-12-15/02PripB.jpg,user,,
-,2024-12-15T16:44:09.185-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Can I have my purge back plz,4079859257,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0015,App Functionality_Purge
-,2024-12-15T16:44:29.072-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,It’s a glitch on y’all’s end because I changed the date and clearly it didn’t work,4079859651,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0015,App Functionality_Purge
-,2024-12-15T16:46:24.019-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,I changed it because you have 30 something purges going on right now,4079861955,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0015,App Functionality_Purge
-,2024-12-15T16:47:04.979-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Which is a ridiculous amount. So no I didn’t feel like wasting it and I changed the date.,4079862779,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0015,App Functionality_Purge
-,2024-12-16T09:29:11.246-08:00,psops000_U9_tKva,"Hello, can you elaborate on what happened? and do you need another quota added?",4081415546,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0015,App Functionality_Purge
-,2024-12-16T17:40:33.478-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Another what? No I want my purge credited back,4082988883,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0015,App Functionality_Purge
-,2024-12-16T17:40:38.964-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,I changed the date,4082989086,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0015,App Functionality_Purge
-,2024-12-16T17:41:05.561-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,It didn’t actually change apparently and went live. Nothing was sold and nothing was listed for the purge,4082989808,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0015,App Functionality_Purge
-,2024-12-17T01:24:36.006-08:00,psops000_U9_tKva,"We've checked your quota and there are currently 8 available. You mean you changed the time before the purge started, but it didn't work, right?",4083465277,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0015,App Functionality_Purge
-,2024-12-27T13:48:02.318-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4107236626,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-12-27/SaoAsvt.jpg,user,,
-,2024-12-27T13:48:02.975-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4107236654,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-12-27/KYl5Lfw.jpg,user,,
+,2024-12-27T13:48:03.663-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4107236676,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-12-27/t5ZOlAU.jpg,user,,
-,2024-12-27T13:48:04.322-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4107236706,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2024-12-27/Oc0Ns7N.jpg,user,,
-,2024-12-27T13:49:31.48-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,THIS IS UNACCEPTABLE BEHAVIOR!!!! They blocked me. I am a fellow seller and was just trying to support?!?! I want to speak to the owner,4107240332,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0016,Other_Complaint
-,2024-12-27T14:03:43.238-08:00,psops000_U9_tKva,Are you asking to speak to the owner of TheGreenEscape?,4107274355,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0016,Other_Complaint
+,2024-12-27T14:38:15.238-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,YUP,4107352206,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0016,Other_Complaint
-,2024-12-27T14:38:51.486-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,I’m not going to be accused of doing something wrong when that’s not what happened,4107353438,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0016,Other_Complaint
-,2024-12-27T15:10:29.192-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Y’all won’t do anything about it so I want to speak with owner who blocked me before I could explain the situation,4107419143,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0016,Other_Complaint
-,2024-12-27T15:15:53.452-08:00,psops000_U9_tKva,Happy to pass along a message to them. Thank you!,4107428966,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0016,Other_Complaint
-,2024-12-27T15:21:12.262-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,You’ll pass along that I want to speak to them? They should be apologizing to me.,4107438472,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0016,Other_Complaint
-,2024-12-27T15:23:25.556-08:00,psops000_U9_tKva,"Yes, we will message them that you want to speak to the owner.",4107442342,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0016,Other_Complaint
-,2024-12-27T15:24:02.852-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Palm street shouldn’t be ok with this behavior,4107443466,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0016,Other_Complaint
-,2024-12-27T22:39:12.968-08:00,psops000_U9_tKva,We apologize for the inconvenience.,4107934520,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0016,Other_Complaint
+,2024-12-29T09:26:32.4-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Update?^^^,4109955770,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0016,Other_Complaint
-,2024-12-30T00:05:22.284-08:00,psops000_U9_tKva,We do not yet hear back.,4110999060,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0016,Other_Complaint
-,2025-01-06T02:16:31.112-08:00,psops000_U9_tKva,"""Hello! Happy New Year! We’ve completed the selling fee reimbursement for your live sales on Jan 1st and Jan 2nd. To view the balance, go to: Profile >> Settings >> Total Balance. Reimbursed Amount: $75.88 Please note, if you are a Foundation(originally called """"Exclusive Seller."""") Seller, this reimbursement reflects the net selling fee after excluding any Cashback. For more details, visit: https://palmstreet.app/blog/introducing-the-palmstreet-foundation-program If you have any questions, don't hesitate to reach out. Wishing you successful sales in 2025! """,4126961457,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0017,Tax and Fee_Sales_Fee
-,2025-01-16T06:32:18.239-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please uncancel this item,4158508727,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0018,Order_Order_Cancel
+,2025-01-16T06:32:33.674-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4158509649,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2025-1-16/7wl6QJn.jpg,user,CASE_0018,Order_Order_Cancel
-,2025-01-16T06:35:11.513-08:00,psops000_U9_tKva,"I'm sorry, but once an order is canceled, we cannot reinstate it. The order will have to be repurchased.",4158519268,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0018,Order_Order_Cancel
-,2025-01-18T13:06:27.435-08:00,psops000_U9_tKva,Hello there. I am reaching out on behalf of the buyer ChucksandPlants with order number 9746-807446-3321. The owner is requesting an update on the status of the order's shipping. Can you please follow up with the buyer? Please let us know if you need any assistance by shipping the order. Thank you.,4167564866,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0019,Shipment_Update_Shipping_Label
+,2025-01-23T11:42:45.746-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4184349424,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2025-1-23/LSuSjdQ.jpg,user,CASE_0019,Shipment_Update_Shipping_Label
+,2025-01-23T11:42:46.64-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4184349491,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://storage.googleapis.com/plantstory/chat_source/images/2025-1-23/RirGRTU.jpg,user,CASE_0019,Shipment_Update_Shipping_Label
+,2025-01-23T11:44:13.102-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi. I have a new customer requesting I ship to an address not listed. I’m not comfortable with this request. I have referred them to PS support for protocol and confirmation of their address. Thanks, Lex",4184354955,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0019,Shipment_Update_Shipping_Label
0,2025-01-23T12:12:59.247-08:00,psops000_U9_tKva,"Thank you for letting us know. We haven’t received any contact from the customer yet, but as soon as they reach out, we’ll assist them with updating their address in the system. In the meantime, feel free to hold off on shipping until this is resolved.",4184465593,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0019,Shipment_Update_Shipping_Label
0,2025-01-23T12:36:28.538-08:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,I created a label for a customer and UPS “canceled” label. Very odd. Anyway. I created a new label and PS app will not allow me to edit the tracking number now. Are you able to put the accurate tracking number into her order? Order numbers: 9742-306932-4027 9742-307127-9395 New tracking number is: 1ZGW03300303886361 Thanks. Lex,4184550877,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0019,Shipment_Update_Shipping_Label
0,2025-01-23T12:38:00.07-08:00,psops000_U9_tKva,"Thank you for reaching out! Of course, I’d be happy to assist by entering the correct tracking number for you.",4184556100,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0019,Shipment_Update_Shipping_Label
-,2025-01-23T12:42:35.816-08:00,psops000_U9_tKva,"Done, the orders have been updated with the correct tracking number.",4184573164,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0019,Shipment_Update_Shipping_Label
